post_date,industry,count_id_indexed
2020-06-28,Transportation,0.6679
2020-06-28,Wholesale,0.7741
2020-06-29,,0.9277
2020-06-29,Communication,0.3685
2020-06-29,Construction,0.7100
2020-06-29,Energy,0.6394
2020-06-29,Entertainment,0.5095
2020-06-29,Financial Services,0.5543
2020-06-29,Healthcare,0.7813
2020-06-29,Hospitality,0.5176
2020-06-29,Insurance,0.5771
2020-06-29,Manufacturing,0.6427
2020-06-29,Mining,0.4751
2020-06-29,Real Estate,0.7572
2020-06-29,Retail,0.7477
2020-06-29,Services,0.7915
2020-06-29,Transportation,0.6777
2020-06-29,Wholesale,0.7760
2020-06-30,,0.8639
2020-06-30,Communication,0.4321
2020-06-30,Construction,0.7667
2020-06-30,Energy,0.6730
2020-06-30,Entertainment,0.5211
2020-06-30,Financial Services,0.5974
2020-06-30,Healthcare,0.8137
2020-06-30,Hospitality,0.5576
2020-06-30,Insurance,0.6118
2020-06-30,Manufacturing,0.6837
2020-06-30,Mining,0.5488
2020-06-30,Real Estate,0.8297
2020-06-30,Retail,0.8173
2020-06-30,Services,0.8242
2020-06-30,Transportation,0.7343
2020-06-30,Wholesale,0.8463
2020-07-01,,0.9143
2020-07-01,Communication,0.4320
2020-07-01,Construction,0.8284
2020-07-01,Energy,0.6764
2020-07-01,Entertainment,0.5361
2020-07-01,Financial Services,0.5865
2020-07-01,Healthcare,0.8347
2020-07-01,Hospitality,0.5596
2020-07-01,Insurance,0.6730
2020-07-01,Manufacturing,0.7149
2020-07-01,Mining,0.5713
2020-07-01,Real Estate,0.8904
2020-07-01,Retail,0.8719
2020-07-01,Services,0.8969
2020-07-01,Transportation,0.8633
2020-07-01,Wholesale,0.8735
2020-07-02,,0.9218
2020-07-02,Communication,0.4691
2020-07-02,Construction,0.8505
2020-07-02,Energy,0.6849
2020-07-02,Entertainment,0.5079
2020-07-02,Financial Services,0.5925
2020-07-02,Healthcare,0.8709
2020-07-02,Hospitality,0.5741
2020-07-02,Insurance,0.6852
2020-07-02,Manufacturing,0.7184
2020-07-02,Mining,0.5847
2020-07-02,Real Estate,0.9016
2020-07-02,Retail,0.8869
2020-07-02,Services,0.9206
2020-07-02,Transportation,0.9652
2020-07-02,Wholesale,0.8916
2020-07-03,,0.8640
2020-07-03,Communication,0.4655
2020-07-03,Construction,0.8231
2020-07-03,Energy,0.6472
2020-07-03,Entertainment,0.4576
2020-07-03,Financial Services,0.5659
2020-07-03,Healthcare,0.8394
2020-07-03,Hospitality,0.5483
2020-07-03,Insurance,0.6428
2020-07-03,Manufacturing,0.6610
2020-07-03,Mining,0.5752
2020-07-03,Real Estate,0.8783
2020-07-03,Retail,0.8769
2020-07-03,Services,0.8672
2020-07-03,Transportation,0.9420
2020-07-03,Wholesale,0.8649
2020-07-04,,0.8107
2020-07-04,Communication,0.4129
2020-07-04,Construction,0.7869
2020-07-04,Energy,0.6004
2020-07-04,Entertainment,0.4389
2020-07-04,Financial Services,0.5352
2020-07-04,Healthcare,0.7757
2020-07-04,Hospitality,0.5283
2020-07-04,Insurance,0.5954
2020-07-04,Manufacturing,0.6064
2020-07-04,Mining,0.5631
2020-07-04,Real Estate,0.8275
2020-07-04,Retail,0.8374
2020-07-04,Services,0.7911
2020-07-04,Transportation,0.8757
2020-07-04,Wholesale,0.7991
2020-07-05,,0.7930
2020-07-05,Communication,0.4073
2020-07-05,Construction,0.7728
2020-07-05,Energy,0.5957
2020-07-05,Entertainment,0.4309
2020-07-05,Financial Services,0.5298
2020-07-05,Healthcare,0.7721
2020-07-05,Hospitality,0.5211
2020-07-05,Insurance,0.5876
2020-07-05,Manufacturing,0.5990
2020-07-05,Mining,0.5631
2020-07-05,Real Estate,0.8108
2020-07-05,Retail,0.8271
2020-07-05,Services,0.7652
2020-07-05,Transportation,0.8667
2020-07-05,Wholesale,0.7893
2020-07-06,,0.7792
2020-07-06,Communication,0.3988
2020-07-06,Construction,0.7826
2020-07-06,Energy,0.5987
2020-07-06,Entertainment,0.4201
2020-07-06,Financial Services,0.5455
2020-07-06,Healthcare,0.7692
2020-07-06,Hospitality,0.5203
2020-07-06,Insurance,0.5858
2020-07-06,Manufacturing,0.5880
2020-07-06,Mining,0.5691
2020-07-06,Real Estate,0.8151
2020-07-06,Retail,0.8249
2020-07-06,Services,0.7563
2020-07-06,Transportation,0.8568
2020-07-06,Wholesale,0.7745
2020-07-07,,0.7814
2020-07-07,Communication,0.3754
2020-07-07,Construction,0.7953
2020-07-07,Energy,0.6041
2020-07-07,Entertainment,0.4106
2020-07-07,Financial Services,0.5514
2020-07-07,Healthcare,0.7860
2020-07-07,Hospitality,0.5289
2020-07-07,Insurance,0.5988
2020-07-07,Manufacturing,0.5885
2020-07-07,Mining,0.5440
2020-07-07,Real Estate,0.8019
2020-07-07,Retail,0.8812
2020-07-07,Services,0.7780
2020-07-07,Transportation,0.8677
2020-07-07,Wholesale,0.7766
2020-07-08,,0.7541
2020-07-08,Communication,0.3304
2020-07-08,Construction,0.7532
2020-07-08,Energy,0.5933
2020-07-08,Entertainment,0.3724
2020-07-08,Financial Services,0.5489
2020-07-08,Healthcare,0.7562
2020-07-08,Hospitality,0.5262
2020-07-08,Insurance,0.5311
2020-07-08,Manufacturing,0.5664
2020-07-08,Mining,0.5275
2020-07-08,Real Estate,0.7572
2020-07-08,Retail,0.8521
2020-07-08,Services,0.7307
2020-07-08,Transportation,0.7543
2020-07-08,Wholesale,0.7553
2020-07-09,,0.7441
2020-07-09,Communication,0.2945
2020-07-09,Construction,0.7480
2020-07-09,Energy,0.5851
2020-07-09,Entertainment,0.3867
2020-07-09,Financial Services,0.5384
2020-07-09,Healthcare,0.7216
2020-07-09,Hospitality,0.5151
2020-07-09,Insurance,0.5280
2020-07-09,Manufacturing,0.5659
2020-07-09,Mining,0.5193
2020-07-09,Real Estate,0.7338
2020-07-09,Retail,0.8297
2020-07-09,Services,0.7247
2020-07-09,Transportation,0.6487
2020-07-09,Wholesale,0.7429
2020-07-10,,0.7992
2020-07-10,Communication,0.2943
2020-07-10,Construction,0.7826
2020-07-10,Energy,0.6191
2020-07-10,Entertainment,0.4259
2020-07-10,Financial Services,0.5661
2020-07-10,Healthcare,0.7949
2020-07-10,Hospitality,0.5348
2020-07-10,Insurance,0.5737
2020-07-10,Manufacturing,0.6196
2020-07-10,Mining,0.5293
2020-07-10,Real Estate,0.7717
2020-07-10,Retail,0.8560
2020-07-10,Services,0.7803
2020-07-10,Transportation,0.7028
2020-07-10,Wholesale,0.7840
2020-07-11,,0.8439
2020-07-11,Communication,0.3335
2020-07-11,Construction,0.8305
2020-07-11,Energy,0.6615
2020-07-11,Entertainment,0.4444
2020-07-11,Financial Services,0.5999
2020-07-11,Healthcare,0.8637
2020-07-11,Hospitality,0.5478
2020-07-11,Insurance,0.6233
2020-07-11,Manufacturing,0.6749
2020-07-11,Mining,0.5739
2020-07-11,Real Estate,0.8245
2020-07-11,Retail,0.9480
2020-07-11,Services,0.8514
2020-07-11,Transportation,0.7448
2020-07-11,Wholesale,0.8617
2020-07-12,,0.8612
2020-07-12,Communication,0.3528
2020-07-12,Construction,0.8421
2020-07-12,Energy,0.6638
2020-07-12,Entertainment,0.4597
2020-07-12,Financial Services,0.6066
2020-07-12,Healthcare,0.8731
2020-07-12,Hospitality,0.5577
2020-07-12,Insurance,0.6338
2020-07-12,Manufacturing,0.6836
2020-07-12,Mining,0.5696
2020-07-12,Real Estate,0.8418
2020-07-12,Retail,0.9650
2020-07-12,Services,0.8748
2020-07-12,Transportation,0.7714
2020-07-12,Wholesale,0.8777
2020-07-13,,0.8735
2020-07-13,Communication,0.3713
2020-07-13,Construction,0.8431
2020-07-13,Energy,0.6720
2020-07-13,Entertainment,0.4821
2020-07-13,Financial Services,0.6028
2020-07-13,Healthcare,0.8958
2020-07-13,Hospitality,0.5639
2020-07-13,Insurance,0.6591
2020-07-13,Manufacturing,0.6906
2020-07-13,Mining,0.5778
2020-07-13,Real Estate,0.8457
2020-07-13,Retail,0.9779
2020-07-13,Services,0.8941
2020-07-13,Transportation,0.7817
2020-07-13,Wholesale,0.8999
2020-07-14,,0.8940
2020-07-14,Communication,0.3818
2020-07-14,Construction,0.8894
2020-07-14,Energy,0.7171
2020-07-14,Entertainment,0.5034
2020-07-14,Financial Services,0.6008
2020-07-14,Healthcare,0.9456
2020-07-14,Hospitality,0.5798
2020-07-14,Insurance,0.6720
2020-07-14,Manufacturing,0.7001
2020-07-14,Mining,0.5748
2020-07-14,Real Estate,0.8721
2020-07-14,Retail,0.9484
2020-07-14,Services,0.9036
2020-07-14,Transportation,0.7962
2020-07-14,Wholesale,0.9205
2020-07-15,,0.8851
2020-07-15,Communication,0.4054
2020-07-15,Construction,0.8945
2020-07-15,Energy,0.7744
2020-07-15,Entertainment,0.5058
2020-07-15,Financial Services,0.5934
2020-07-15,Healthcare,0.9776
2020-07-15,Hospitality,0.5748
2020-07-15,Insurance,0.7153
2020-07-15,Manufacturing,0.7072
2020-07-15,Mining,0.5648
2020-07-15,Real Estate,0.8674
2020-07-15,Retail,0.9286
2020-07-15,Services,0.9081
2020-07-15,Transportation,0.7877
2020-07-15,Wholesale,0.9427
2020-07-16,,0.8923
2020-07-16,Communication,0.4020
2020-07-16,Construction,0.8959
2020-07-16,Energy,0.7795
2020-07-16,Entertainment,0.4961
2020-07-16,Financial Services,0.6045
2020-07-16,Healthcare,0.9922
2020-07-16,Hospitality,0.5698
2020-07-16,Insurance,0.7033
2020-07-16,Manufacturing,0.7156
2020-07-16,Mining,0.5787
2020-07-16,Real Estate,0.9030
2020-07-16,Retail,0.9431
2020-07-16,Services,0.9113
2020-07-16,Transportation,0.8470
2020-07-16,Wholesale,0.9450
2020-07-17,,0.8737
2020-07-17,Communication,0.3921
2020-07-17,Construction,0.8858
2020-07-17,Energy,0.7690
2020-07-17,Entertainment,0.4815
2020-07-17,Financial Services,0.5997
2020-07-17,Healthcare,0.9832
2020-07-17,Hospitality,0.5729
2020-07-17,Insurance,0.7101
2020-07-17,Manufacturing,0.7078
2020-07-17,Mining,0.5964
2020-07-17,Real Estate,0.8857
2020-07-17,Retail,0.9521
2020-07-17,Services,0.9054
2020-07-17,Transportation,0.8153
2020-07-17,Wholesale,0.9387
2020-07-18,,0.8735
2020-07-18,Communication,0.3774
2020-07-18,Construction,0.8913
2020-07-18,Energy,0.7734
2020-07-18,Entertainment,0.4858
2020-07-18,Financial Services,0.5974
2020-07-18,Healthcare,0.9939
2020-07-18,Hospitality,0.5725
2020-07-18,Insurance,0.7151
2020-07-18,Manufacturing,0.6992
2020-07-18,Mining,0.5739
2020-07-18,Real Estate,0.8832
2020-07-18,Retail,0.9132
2020-07-18,Services,0.9044
2020-07-18,Transportation,0.8592
2020-07-18,Wholesale,0.9277
2020-07-19,,0.8674
2020-07-19,Communication,0.3649
2020-07-19,Construction,0.8943
2020-07-19,Energy,0.7928
2020-07-19,Entertainment,0.4776
2020-07-19,Financial Services,0.6004
2020-07-19,Healthcare,1.0014
2020-07-19,Hospitality,0.5702
2020-07-19,Insurance,0.7085
2020-07-19,Manufacturing,0.6933
2020-07-19,Mining,0.5800
2020-07-19,Real Estate,0.8810
2020-07-19,Retail,0.9200
2020-07-19,Services,0.9005
2020-07-19,Transportation,0.8521
2020-07-19,Wholesale,0.9240
2020-07-20,,0.8655
2020-07-20,Communication,0.3456
2020-07-20,Construction,0.8877
2020-07-20,Energy,0.7900
2020-07-20,Entertainment,0.4626
2020-07-20,Financial Services,0.5957
2020-07-20,Healthcare,0.9985
2020-07-20,Hospitality,0.5514
2020-07-20,Insurance,0.7036
2020-07-20,Manufacturing,0.7015
2020-07-20,Mining,0.5756
2020-07-20,Real Estate,0.8739
2020-07-20,Retail,0.9144
2020-07-20,Services,0.8841
2020-07-20,Transportation,0.8578
2020-07-20,Wholesale,0.9133
2020-07-21,,0.8657
2020-07-21,Communication,0.3401
2020-07-21,Construction,0.8305
2020-07-21,Energy,0.7822
2020-07-21,Entertainment,0.4555
2020-07-21,Financial Services,0.5912
2020-07-21,Healthcare,0.9570
2020-07-21,Hospitality,0.5314
2020-07-21,Insurance,0.7096
2020-07-21,Manufacturing,0.7101
2020-07-21,Mining,0.6017
2020-07-21,Real Estate,0.8728
2020-07-21,Retail,0.9111
2020-07-21,Services,0.8926
2020-07-21,Transportation,0.8680
2020-07-21,Wholesale,0.9795
2020-07-22,,0.8625
2020-07-22,Communication,0.3308
2020-07-22,Construction,0.7945
2020-07-22,Energy,0.7395
2020-07-22,Entertainment,0.4689
2020-07-22,Financial Services,0.5877
2020-07-22,Healthcare,0.9370
2020-07-22,Hospitality,0.5342
2020-07-22,Insurance,0.6868
2020-07-22,Manufacturing,0.7066
2020-07-22,Mining,0.5999
2020-07-22,Real Estate,0.8487
2020-07-22,Retail,0.9330
2020-07-22,Services,0.8804
2020-07-22,Transportation,0.9439
2020-07-22,Wholesale,0.9924
2020-07-23,,0.8719
2020-07-23,Communication,0.3630
2020-07-23,Construction,0.8875
2020-07-23,Energy,0.7683
2020-07-23,Entertainment,0.4984
2020-07-23,Financial Services,0.5972
2020-07-23,Healthcare,0.9369
2020-07-23,Hospitality,0.5490
2020-07-23,Insurance,0.6934
2020-07-23,Manufacturing,0.7080
2020-07-23,Mining,0.6047
2020-07-23,Real Estate,0.8052
2020-07-23,Retail,0.9364
2020-07-23,Services,0.8792
2020-07-23,Transportation,0.9040
2020-07-23,Wholesale,1.0054
2020-07-24,,0.8768
2020-07-24,Communication,0.4007
2020-07-24,Construction,0.9556
2020-07-24,Energy,0.7822
2020-07-24,Entertainment,0.5227
2020-07-24,Financial Services,0.6070
2020-07-24,Healthcare,0.9320
2020-07-24,Hospitality,0.5439
2020-07-24,Insurance,0.7200
2020-07-24,Manufacturing,0.7019
2020-07-24,Mining,0.6090
2020-07-24,Real Estate,0.8004
2020-07-24,Retail,0.9118
2020-07-24,Services,0.8863
2020-07-24,Transportation,0.9248
2020-07-24,Wholesale,1.0167
2020-07-25,,0.8776
2020-07-25,Communication,0.4118
2020-07-25,Construction,0.9549
2020-07-25,Energy,0.8094
2020-07-25,Entertainment,0.5469
2020-07-25,Financial Services,0.6072
2020-07-25,Healthcare,0.9334
2020-07-25,Hospitality,0.5398
2020-07-25,Insurance,0.7235
2020-07-25,Manufacturing,0.7007
2020-07-25,Mining,0.6181
2020-07-25,Real Estate,0.7937
2020-07-25,Retail,0.8963
2020-07-25,Services,0.8907
2020-07-25,Transportation,0.8702
2020-07-25,Wholesale,1.0136
2020-07-26,,0.8789
2020-07-26,Communication,0.4110
2020-07-26,Construction,0.9651
2020-07-26,Energy,0.8012
2020-07-26,Entertainment,0.5416
2020-07-26,Financial Services,0.6077
2020-07-26,Healthcare,0.9322
2020-07-26,Hospitality,0.5426
2020-07-26,Insurance,0.7382
2020-07-26,Manufacturing,0.6982
2020-07-26,Mining,0.6103
2020-07-26,Real Estate,0.7863
2020-07-26,Retail,0.8795
2020-07-26,Services,0.8808
2020-07-26,Transportation,0.8628
2020-07-26,Wholesale,1.0044
2020-07-27,,0.8854
2020-07-27,Communication,0.4134
2020-07-27,Construction,0.9999
2020-07-27,Energy,0.8100
2020-07-27,Entertainment,0.5538
2020-07-27,Financial Services,0.6037
2020-07-27,Healthcare,0.9322
2020-07-27,Hospitality,0.5494
2020-07-27,Insurance,0.7183
2020-07-27,Manufacturing,0.6969
2020-07-27,Mining,0.6294
2020-07-27,Real Estate,0.7914
2020-07-27,Retail,0.8865
2020-07-27,Services,0.8909
2020-07-27,Transportation,0.8695
2020-07-27,Wholesale,1.0108
2020-07-28,,0.8776
2020-07-28,Communication,0.4150
2020-07-28,Construction,1.0424
2020-07-28,Energy,0.7887
2020-07-28,Entertainment,0.5588
2020-07-28,Financial Services,0.5965
2020-07-28,Healthcare,0.9468
2020-07-28,Hospitality,0.5393
2020-07-28,Insurance,0.7131
2020-07-28,Manufacturing,0.6970
2020-07-28,Mining,0.6246
2020-07-28,Real Estate,0.7718
2020-07-28,Retail,0.8756
2020-07-28,Services,0.9025
2020-07-28,Transportation,0.8207
2020-07-28,Wholesale,0.9525
2020-07-29,,0.8789
2020-07-29,Communication,0.4213
2020-07-29,Construction,1.0869
2020-07-29,Energy,0.7795
2020-07-29,Entertainment,0.5609
2020-07-29,Financial Services,0.6213
2020-07-29,Healthcare,0.9616
2020-07-29,Hospitality,0.5354
2020-07-29,Insurance,0.7075
2020-07-29,Manufacturing,0.7032
2020-07-29,Mining,0.6199
2020-07-29,Real Estate,0.8005
2020-07-29,Retail,0.8534
2020-07-29,Services,0.9064
2020-07-29,Transportation,0.7836
2020-07-29,Wholesale,0.9242
2020-07-30,,0.8699
2020-07-30,Communication,0.3911
2020-07-30,Construction,1.0038
2020-07-30,Energy,0.7330
2020-07-30,Entertainment,0.5316
2020-07-30,Financial Services,0.6157
2020-07-30,Healthcare,0.9564
2020-07-30,Hospitality,0.5109
2020-07-30,Insurance,0.7232
2020-07-30,Manufacturing,0.7005
2020-07-30,Mining,0.6160
2020-07-30,Real Estate,0.7961
2020-07-30,Retail,0.8524
2020-07-30,Services,0.8900
2020-07-30,Transportation,0.8311
2020-07-30,Wholesale,0.9094
2020-07-31,,0.8596
2020-07-31,Communication,0.3953
2020-07-31,Construction,0.9546
2020-07-31,Energy,0.7191
2020-07-31,Entertainment,0.5654
2020-07-31,Financial Services,0.5967
2020-07-31,Healthcare,0.9461
2020-07-31,Hospitality,0.5025
2020-07-31,Insurance,0.7035
2020-07-31,Manufacturing,0.7021
2020-07-31,Mining,0.6012
2020-07-31,Real Estate,0.7955
2020-07-31,Retail,0.8493
2020-07-31,Services,0.8703
2020-07-31,Transportation,0.8089
2020-07-31,Wholesale,0.8922
2020-08-01,,0.8767
2020-08-01,Communication,0.4456
2020-08-01,Construction,1.0006
2020-08-01,Energy,0.7283
2020-08-01,Entertainment,0.5501
2020-08-01,Financial Services,0.6011
2020-08-01,Healthcare,0.9760
2020-08-01,Hospitality,0.5005
2020-08-01,Insurance,0.7604
2020-08-01,Manufacturing,0.7279
2020-08-01,Mining,0.6095
2020-08-01,Real Estate,0.8388
2020-08-01,Retail,0.8729
2020-08-01,Services,0.9224
2020-08-01,Transportation,0.9506
2020-08-01,Wholesale,0.8833
2020-08-02,,0.8831
2020-08-02,Communication,0.4511
2020-08-02,Construction,0.9959
2020-08-02,Energy,0.7354
2020-08-02,Entertainment,0.5511
2020-08-02,Financial Services,0.5990
2020-08-02,Healthcare,0.9872
2020-08-02,Hospitality,0.4978
2020-08-02,Insurance,0.7646
2020-08-02,Manufacturing,0.7472
2020-08-02,Mining,0.6090
2020-08-02,Real Estate,0.8412
2020-08-02,Retail,0.8770
2020-08-02,Services,0.9391
2020-08-02,Transportation,1.0262
2020-08-02,Wholesale,0.8997
2020-08-03,,0.8835
2020-08-03,Communication,0.4417
2020-08-03,Construction,0.9841
2020-08-03,Energy,0.7195
2020-08-03,Entertainment,0.5406
2020-08-03,Financial Services,0.5922
2020-08-03,Healthcare,0.9982
2020-08-03,Hospitality,0.4892
2020-08-03,Insurance,0.7846
2020-08-03,Manufacturing,0.7389
2020-08-03,Mining,0.5878
2020-08-03,Real Estate,0.8742
2020-08-03,Retail,0.8801
2020-08-03,Services,0.9421
2020-08-03,Transportation,1.0179
2020-08-03,Wholesale,0.9191
2020-08-04,,0.8963
2020-08-04,Communication,0.4542
2020-08-04,Construction,0.9733
2020-08-04,Energy,0.7561
2020-08-04,Entertainment,0.5480
2020-08-04,Financial Services,0.5985
2020-08-04,Healthcare,1.0023
2020-08-04,Hospitality,0.4956
2020-08-04,Insurance,0.8080
2020-08-04,Manufacturing,0.7318
2020-08-04,Mining,0.5817
2020-08-04,Real Estate,0.8855
2020-08-04,Retail,0.8817
2020-08-04,Services,0.9346
2020-08-04,Transportation,1.0736
2020-08-04,Wholesale,0.9348
2020-08-05,,0.8947
2020-08-05,Communication,0.4433
2020-08-05,Construction,0.9698
2020-08-05,Energy,0.7741
2020-08-05,Entertainment,0.5353
2020-08-05,Financial Services,0.5723
2020-08-05,Healthcare,0.9912
2020-08-05,Hospitality,0.4885
2020-08-05,Insurance,0.8226
2020-08-05,Manufacturing,0.7273
2020-08-05,Mining,0.6168
2020-08-05,Real Estate,0.8715
2020-08-05,Retail,0.9123
2020-08-05,Services,0.9523
2020-08-05,Transportation,1.0496
2020-08-05,Wholesale,0.9401
2020-08-06,,0.9028
2020-08-06,Communication,0.4402
2020-08-06,Construction,1.0158
2020-08-06,Energy,0.7826
2020-08-06,Entertainment,0.5467
2020-08-06,Financial Services,0.5752
2020-08-06,Healthcare,1.0077
2020-08-06,Hospitality,0.5040
2020-08-06,Insurance,0.8107
2020-08-06,Manufacturing,0.7344
2020-08-06,Mining,0.6042
2020-08-06,Real Estate,0.8893
2020-08-06,Retail,0.9014
2020-08-06,Services,0.9675
2020-08-06,Transportation,1.0617
2020-08-06,Wholesale,0.9605
2020-08-07,,0.9252
2020-08-07,Communication,0.4198
2020-08-07,Construction,1.0457
2020-08-07,Energy,0.7894
2020-08-07,Entertainment,0.5005
2020-08-07,Financial Services,0.5867
2020-08-07,Healthcare,1.0168
2020-08-07,Hospitality,0.5170
2020-08-07,Insurance,0.8639
2020-08-07,Manufacturing,0.7396
2020-08-07,Mining,0.6099
2020-08-07,Real Estate,0.9484
2020-08-07,Retail,0.9466
2020-08-07,Services,0.9928
2020-08-07,Transportation,1.1058
2020-08-07,Wholesale,0.9743
2020-08-08,,0.9345
2020-08-08,Communication,0.3805
2020-08-08,Construction,1.0148
2020-08-08,Energy,0.7544
2020-08-08,Entertainment,0.5092
2020-08-08,Financial Services,0.5963
2020-08-08,Healthcare,0.9863
2020-08-08,Hospitality,0.5278
2020-08-08,Insurance,0.8381
2020-08-08,Manufacturing,0.7231
2020-08-08,Mining,0.6103
2020-08-08,Real Estate,0.9204
2020-08-08,Retail,0.9512
2020-08-08,Services,0.9431
2020-08-08,Transportation,1.0198
2020-08-08,Wholesale,0.9890
2020-08-09,,0.9302
2020-08-09,Communication,0.3705
2020-08-09,Construction,1.0045
2020-08-09,Energy,0.7487
2020-08-09,Entertainment,0.5111
2020-08-09,Financial Services,0.5912
2020-08-09,Healthcare,0.9695
2020-08-09,Hospitality,0.5295
2020-08-09,Insurance,0.8210
2020-08-09,Manufacturing,0.7098
2020-08-09,Mining,0.6125
2020-08-09,Real Estate,0.9323
2020-08-09,Retail,0.9545
2020-08-09,Services,0.9313
2020-08-09,Transportation,0.9470
2020-08-09,Wholesale,0.9808
2020-08-10,,0.8621
2020-08-10,Communication,0.3606
2020-08-10,Construction,0.9379
2020-08-10,Energy,0.7344
2020-08-10,Entertainment,0.4750
2020-08-10,Financial Services,0.5322
2020-08-10,Healthcare,0.8912
2020-08-10,Hospitality,0.5050
2020-08-10,Insurance,0.7684
2020-08-10,Manufacturing,0.6785
2020-08-10,Mining,0.5748
2020-08-10,Real Estate,0.8535
2020-08-10,Retail,0.8836
2020-08-10,Services,0.8677
2020-08-10,Transportation,0.8911
2020-08-10,Wholesale,0.9022
2020-08-11,,0.8413
2020-08-11,Communication,0.3427
2020-08-11,Construction,0.9343
2020-08-11,Energy,0.6845
2020-08-11,Entertainment,0.4539
2020-08-11,Financial Services,0.5342
2020-08-11,Healthcare,0.8864
2020-08-11,Hospitality,0.5050
2020-08-11,Insurance,0.7667
2020-08-11,Manufacturing,0.6772
2020-08-11,Mining,0.5804
2020-08-11,Real Estate,0.8944
2020-08-11,Retail,0.8555
2020-08-11,Services,0.8338
2020-08-11,Transportation,0.8181
2020-08-11,Wholesale,0.8581
2020-08-12,,0.9083
2020-08-12,Communication,0.3815
2020-08-12,Construction,0.9757
2020-08-12,Energy,0.7188
2020-08-12,Entertainment,0.4963
2020-08-12,Financial Services,0.5724
2020-08-12,Healthcare,0.9556
2020-08-12,Hospitality,0.5234
2020-08-12,Insurance,0.7890
2020-08-12,Manufacturing,0.7106
2020-08-12,Mining,0.6069
2020-08-12,Real Estate,0.9450
2020-08-12,Retail,0.8775
2020-08-12,Services,0.8732
2020-08-12,Transportation,0.9063
2020-08-12,Wholesale,0.9022
2020-08-13,,0.8579
2020-08-13,Communication,0.3705
2020-08-13,Construction,0.9014
2020-08-13,Energy,0.7069
2020-08-13,Entertainment,0.4723
2020-08-13,Financial Services,0.5456
2020-08-13,Healthcare,0.9191
2020-08-13,Hospitality,0.4729
2020-08-13,Insurance,0.7612
2020-08-13,Manufacturing,0.6573
2020-08-13,Mining,0.5709
2020-08-13,Real Estate,0.8764
2020-08-13,Retail,0.8418
2020-08-13,Services,0.8267
2020-08-13,Transportation,0.8441
2020-08-13,Wholesale,0.8570
2020-08-14,,1.0781
2020-08-14,Communication,0.4514
2020-08-14,Construction,1.0842
2020-08-14,Energy,0.8273
2020-08-14,Entertainment,0.6257
2020-08-14,Financial Services,0.6648
2020-08-14,Healthcare,1.1199
2020-08-14,Hospitality,0.5793
2020-08-14,Insurance,0.8491
2020-08-14,Manufacturing,0.8378
2020-08-14,Mining,0.6849
2020-08-14,Real Estate,1.0000
2020-08-14,Retail,0.9629
2020-08-14,Services,1.0852
2020-08-14,Transportation,0.9611
2020-08-14,Wholesale,1.0267
2020-08-15,,0.9767
2020-08-15,Communication,0.4018
2020-08-15,Construction,0.9959
2020-08-15,Energy,0.7714
2020-08-15,Entertainment,0.5633
2020-08-15,Financial Services,0.5980
2020-08-15,Healthcare,1.0422
2020-08-15,Hospitality,0.5208
2020-08-15,Insurance,0.7812
2020-08-15,Manufacturing,0.7775
2020-08-15,Mining,0.6238
2020-08-15,Real Estate,0.9340
2020-08-15,Retail,0.8514
2020-08-15,Services,0.9956
2020-08-15,Transportation,0.8545
2020-08-15,Wholesale,0.9370
2020-08-16,,0.9452
2020-08-16,Communication,0.4027
2020-08-16,Construction,0.9966
2020-08-16,Energy,0.7466
2020-08-16,Entertainment,0.5485
2020-08-16,Financial Services,0.5940
2020-08-16,Healthcare,1.0282
2020-08-16,Hospitality,0.5024
2020-08-16,Insurance,0.7776
2020-08-16,Manufacturing,0.7665
2020-08-16,Mining,0.6177
2020-08-16,Real Estate,0.9103
2020-08-16,Retail,0.8054
2020-08-16,Services,0.9802
2020-08-16,Transportation,0.8216
2020-08-16,Wholesale,0.9135
2020-08-17,,1.0449
2020-08-17,Communication,0.4174
2020-08-17,Construction,1.1082
2020-08-17,Energy,0.7812
2020-08-17,Entertainment,0.5962
2020-08-17,Financial Services,0.6700
2020-08-17,Healthcare,1.1711
2020-08-17,Hospitality,0.5368
2020-08-17,Insurance,0.8941
2020-08-17,Manufacturing,0.7913
2020-08-17,Mining,0.6701
2020-08-17,Real Estate,0.9808
2020-08-17,Retail,0.8554
2020-08-17,Services,1.0673
2020-08-17,Transportation,0.9613
2020-08-17,Wholesale,1.0410
2020-08-18,,1.1402
2020-08-18,Communication,0.4869
2020-08-18,Construction,1.2626
2020-08-18,Energy,0.8470
2020-08-18,Entertainment,0.6653
2020-08-18,Financial Services,0.6943
2020-08-18,Healthcare,1.2156
2020-08-18,Hospitality,0.5583
2020-08-18,Insurance,0.9327
2020-08-18,Manufacturing,0.8568
2020-08-18,Mining,0.7009
2020-08-18,Real Estate,1.0338
2020-08-18,Retail,1.0024
2020-08-18,Services,1.1808
2020-08-18,Transportation,1.0198
2020-08-18,Wholesale,1.1343
2020-08-19,,1.1133
2020-08-19,Communication,0.4556
2020-08-19,Construction,1.2995
2020-08-19,Energy,0.8355
2020-08-19,Entertainment,0.6460
2020-08-19,Financial Services,0.6850
2020-08-19,Healthcare,1.1840
2020-08-19,Hospitality,0.5522
2020-08-19,Insurance,0.9751
2020-08-19,Manufacturing,0.8442
2020-08-19,Mining,0.6745
2020-08-19,Real Estate,0.9963
2020-08-19,Retail,0.9867
